guid/image	labels	scores	boxes
07fd6b85-0486-4790-ad35-a90a6b79c66c/0043	[2, 0, 2, 2, 1]	[0.9999978542327881, 5.4188505600905046e-05, 1.7568843759363517e-05, 5.5984155551414005e-06, 5.494731794897234e-06]	[[0.38908568024635315, 0.67646723985672, 0.41757696866989136, 0.6971375346183777], [0.38809460401535034, 0.673385500907898, 0.42006757855415344, 0.7008332014083862], [0.39537909626960754, 0.8320583701133728, 0.427124559879303, 0.8631938099861145], [0.3990308940410614, 0.4333936870098114, 0.43097367882728577, 0.47454479336738586], [0.39242902398109436, 0.6744672656059265, 0.41859424114227295, 0.6990077495574951]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0050	[1, 2, 0, 0, 2]	[0.9999569654464722, 0.0006007476476952434, 0.0002448973245918751, 0.00019072787836194038, 0.00017960509285330772]	[[0.0009846801403909922, 0.0, 0.6790729761123657, 0.8484035134315491], [0.045820679515600204, 0.015664467588067055, 0.5933917164802551, 0.8829311728477478], [0.1031956747174263, 0.07064506411552429, 0.5890300869941711, 0.7732715606689453], [0.0, 0.07581067830324173, 0.7071354985237122, 0.8375201225280762], [0.0, 0.01931324228644371, 0.8991006016731262, 0.9888907074928284]]
b192bc1d-aab7-43d2-a367-19efe2d834c2/0039	[1, 0, 2, 0, 2]	[0.9999990463256836, 7.290439612006594e-07, 4.805534672414069e-07, 4.1486092072773317e-07, 3.0101946890681575e-07]	[[0.40299320220947266, 0.43897897005081177, 0.45453014969825745, 0.48498114943504333], [0.4012538492679596, 0.43936604261398315, 0.45908841490745544, 0.48356929421424866], [0.0, 0.0, 0.48101553320884705, 0.4519420564174652], [0.08497431874275208, 0.009023874998092651, 0.15742555260658264, 0.024914374575018883], [0.052183736115694046, 0.1559530347585678, 0.4568386971950531, 0.38018879294395447]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0043	[1, 2, 0, 2, 0]	[0.9999997615814209, 1.560549935675226e-05, 7.68704467191128e-06, 3.74912679035333e-06, 3.7231673104543006e-06]	[[0.38504651188850403, 0.32070058584213257, 0.4119013249874115, 0.34060728549957275], [0.3824751377105713, 0.3210218846797943, 0.41281968355178833, 0.33933189511299133], [0.38248685002326965, 0.3177071213722229, 0.4162822663784027, 0.345857173204422], [0.004751017317175865, 0.22315092384815216, 0.8972501754760742, 1.0], [0.38335132598876953, 0.32152149081230164, 0.4095928370952606, 0.3423392176628113]]
28016933-19b0-4398-a4bb-8362267395ba/0044	[1, 2, 0, 0, 0]	[0.9999997615814209, 0.00013456748274620622, 7.22161857993342e-05, 5.7091459893854335e-05, 1.4229260159481782e-05]	[[0.35938969254493713, 0.46785104274749756, 0.6572021245956421, 0.6966914534568787], [0.34152236580848694, 0.4729900658130646, 0.6594973206520081, 0.6881918907165527], [0.05122892186045647, 0.011228006333112717, 0.10364660620689392, 0.03196331486105919], [0.3312020003795624, 0.4730629026889801, 0.7047166228294373, 0.6829288005828857], [0.06356748938560486, 0.012595092877745628, 0.11167590320110321, 0.029619362205266953]]
483efc67-5354-4368-bcdb-f51559dda379/0012	[1, 2, 0, 1, 1]	[0.999998927116394, 1.8287304555997252e-05, 5.874815997231053e-06, 1.0423618732602336e-06, 1.5710108414168644e-07]	[[0.3323891758918762, 0.5616559982299805, 0.362163245677948, 0.5828292965888977], [0.3298582434654236, 0.5615795850753784, 0.36280345916748047, 0.5814938545227051], [0.32996001839637756, 0.5571814179420471, 0.36682432889938354, 0.5899032354354858], [0.044936005026102066, 0.03925592079758644, 0.0674625113606453, 0.05587198957800865], [0.021854247897863388, 0.0, 0.3275226056575775, 0.052960604429244995]]
435ebc5b-40e8-401c-9816-8f584427f82c/0073	[1, 2, 0, 2, 2]	[0.9999932050704956, 0.0006064589833840728, 0.00031422809115611017, 0.0002623943146318197, 7.97711472841911e-05]	[[0.10003617405891418, 0.0, 0.9902540445327759, 0.0693725049495697], [0.0, 0.003541118698194623, 0.9751145839691162, 0.06876412779092789], [0.04807320237159729, 0.0010374074336141348, 0.8875523805618286, 0.06752950698137283], [0.37410664558410645, 0.35559627413749695, 0.4049629271030426, 0.3681621849536896], [0.036618366837501526, 0.3365890383720398, 0.9215001463890076, 0.9821233153343201]]
986ae770-def6-4df5-9382-83dc77e6baf2/0018	[2, 0, 1, 0, 1]	[0.9999960660934448, 3.1743726140121e-05, 1.2489937944337726e-05, 1.2315440471866168e-06, 5.742935513808334e-07]	[[0.36276257038116455, 0.40169286727905273, 0.43438658118247986, 0.442295104265213], [0.3633670508861542, 0.404449462890625, 0.4257255494594574, 0.44186052680015564], [0.36789220571517944, 0.4032829999923706, 0.43349596858024597, 0.4414513409137726], [0.05415849760174751, 0.009127860888838768, 0.11292774230241776, 0.030140049755573273], [0.04796571657061577, 0.006272009573876858, 0.10901057720184326, 0.03299057483673096]]
435ebc5b-40e8-401c-9816-8f584427f82c/0150	[1, 0, 0, 0, 2]	[0.9999954700469971, 0.0012284077238291502, 0.0001860871707322076, 0.00018210844427812845, 5.9125937696080655e-05]	[[0.3802925646305084, 0.4252360463142395, 0.4215551018714905, 0.45786845684051514], [0.30829495191574097, 0.0, 0.4584558606147766, 0.018684543669223785], [0.2980153262615204, 0.003725100075826049, 0.46002116799354553, 0.022777194157242775], [0.33855152130126953, 0.0054959445260465145, 0.4474054276943207, 0.02458716370165348], [0.37583214044570923, 0.42540791630744934, 0.4229237735271454, 0.45630478858947754]]
483efc67-5354-4368-bcdb-f51559dda379/0033	[1, 0, 2, 2, 1]	[0.999995231628418, 1.4522203855449334e-05, 8.842906026984565e-06, 1.5605548924213508e-06, 6.666907097496733e-07]	[[0.36390477418899536, 0.4702817499637604, 0.43691903352737427, 0.5151616334915161], [0.36265167593955994, 0.4710092842578888, 0.42652133107185364, 0.5178470611572266], [0.3598473370075226, 0.47108545899391174, 0.4358515441417694, 0.5137814879417419], [0.0, 0.32828763127326965, 0.9173749685287476, 1.0], [0.10948115587234497, 0.40249204635620117, 0.8226969242095947, 0.9757815599441528]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0119	[1, 1, 2, 2, 0]	[0.9999992847442627, 0.0033989206422120333, 0.002232454949989915, 0.0002522619906812906, 2.901218795159366e-05]	[[0.0852678194642067, 0.0, 1.0, 0.18705721199512482], [0.066605344414711, 0.034378811717033386, 0.8391060829162598, 0.9038116335868835], [0.0, 0.0, 0.9846839308738708, 1.0], [0.06693354994058609, 0.00011989448103122413, 1.0, 0.18057234585285187], [0.09261812269687653, 0.0021187623497098684, 1.0, 0.16096456348896027]]
6b08aacf-49fe-445b-8085-41d09f937be5/0013	[2, 0, 2, 1, 1]	[0.9999914169311523, 2.583698915259447e-05, 2.0168503397144377e-05, 1.0603068403725047e-05, 7.212521722976817e-06]	[[0.39942964911460876, 0.04124029725790024, 0.45873627066612244, 0.09803364425897598], [0.3988460302352905, 0.041750285774469376, 0.45949748158454895, 0.0978429988026619], [0.0, 0.4308418035507202, 0.8901902437210083, 1.0], [0.006650146562606096, 0.41103553771972656, 0.8082627654075623, 0.9761561155319214], [0.4053415358066559, 0.04083271697163582, 0.45860555768013, 0.09834077209234238]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0088	[1, 2, 0, 2, 0]	[0.9999552965164185, 0.00024563318584114313, 0.00011426327546359971, 0.00011136182729387656, 2.9260556402732618e-05]	[[0.0, 0.0, 0.7013781070709229, 0.8293025493621826], [0.04858540743589401, 0.016899622976779938, 0.5803066492080688, 0.8897840976715088], [0.09669765084981918, 0.0725986585021019, 0.5811535716056824, 0.7811585068702698], [0.0, 0.04437721148133278, 0.8897513151168823, 0.9256065487861633], [0.0, 0.11954759806394577, 0.7185842990875244, 0.7408194541931152]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0056	[1, 2, 1, 2, 2]	[0.9999996423721313, 8.272119157481939e-05, 5.08931880176533e-05, 1.462041382183088e-06, 6.688943585686502e-07]	[[0.3842000961303711, 0.3891317546367645, 0.4404164254665375, 0.4456402659416199], [0.0, 0.3132799565792084, 0.9529550671577454, 1.0], [0.01048966497182846, 0.2858981788158417, 0.867680549621582, 0.9760437607765198], [0.025492064654827118, 0.35966581106185913, 0.6972084641456604, 0.9310274124145508], [0.07395230978727341, 0.5117709636688232, 0.5182232856750488, 0.7305766344070435]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0114	[0, 1, 2, 1, 1]	[0.9999994039535522, 0.0001599182141944766, 0.0001522168458905071, 1.3493335018210928e-06, 4.2570067648739496e-07]	[[0.05780436098575592, 0.3590732216835022, 0.5846529603004456, 0.6054948568344116], [0.09144038707017899, 0.3079740107059479, 0.5646923184394836, 0.6296073198318481], [0.04587101191282272, 0.34019097685813904, 0.5757879614830017, 0.6399801969528198], [0.04953291639685631, 0.36428260803222656, 0.4675711691379547, 0.6230608224868774], [0.04306377097964287, 0.007500768639147282, 0.1026390790939331, 0.032288242131471634]]
630f5200-f86e-490f-8764-1ecf1d398f5b/0129	[2, 0, 0, 2, 0]	[0.9999973773956299, 7.782421016599983e-05, 4.580246240948327e-05, 2.5265930162277073e-05, 9.163114555121865e-06]	[[0.39287787675857544, 0.2945539951324463, 0.4322495460510254, 0.32377341389656067], [0.3906260132789612, 0.292611688375473, 0.4318602979183197, 0.32713109254837036], [0.06768713146448135, 0.004061372485011816, 0.1782091110944748, 0.026093002408742905], [0.40717068314552307, 0.457736611366272, 0.43293753266334534, 0.4692257046699524], [0.07460469752550125, 0.008555416017770767, 0.14963369071483612, 0.02567289210855961]]
215d6826-a20a-45f7-aa3c-67f88fbbcb1e/0042	[1, 2, 2, 0, 0]	[0.9999995231628418, 0.00021986999490763992, 4.528905265033245e-05, 1.8174150682170875e-05, 1.0476359420863446e-05]	[[0.48657599091529846, 0.46446603536605835, 0.5228309035301208, 0.5264674425125122], [0.4807899594306946, 0.28234508633613586, 0.5119998455047607, 0.3014725148677826], [0.4827407896518707, 0.14348484575748444, 0.5199556946754456, 0.16287435591220856], [0.011330720968544483, 0.9563406109809875, 0.05848412960767746, 1.0], [0.4814521372318268, 0.0005175773403607309, 0.5837182402610779, 0.02087556943297386]]
435ebc5b-40e8-401c-9816-8f584427f82c/0058	[1, 2, 2, 1, 0]	[0.9999841451644897, 8.271427941508591e-05, 3.5564207792049274e-05, 3.5434139135759324e-05, 1.5374294889625162e-05]	[[0.4100417494773865, 0.4089154899120331, 0.4340798258781433, 0.42447158694267273], [0.4061591625213623, 0.40929481387138367, 0.4362729489803314, 0.42368364334106445], [0.0, 0.3412111699581146, 0.949334442615509, 0.9961590766906738], [0.0, 0.3607749938964844, 0.8846758008003235, 0.9728457927703857], [0.40725329518318176, 0.4087313115596771, 0.437621533870697, 0.42447149753570557]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0120	[1, 1, 2, 1, 0]	[0.9999997615814209, 2.8570089853019454e-05, 2.499051515769679e-05, 2.148868406948168e-05, 1.962257556442637e-05]	[[0.38709402084350586, 0.38712751865386963, 0.4211898148059845, 0.4185127317905426], [0.3952193558216095, 0.26306045055389404, 0.44771480560302734, 0.3233114182949066], [0.3828151822090149, 0.3877074420452118, 0.4205132722854614, 0.41598057746887207], [0.3933141529560089, 0.2642673850059509, 0.474935919046402, 0.3166881799697876], [0.3846988379955292, 0.38811570405960083, 0.41597238183021545, 0.4183675944805145]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0153	[1, 2, 0, 0, 1]	[0.9999502897262573, 0.00034701108234003186, 0.0001372279948554933, 0.00010398952872492373, 6.30388967692852e-05]	[[0.003021402982994914, 0.0, 0.695442795753479, 0.8501271605491638], [0.0, 0.0, 0.7031530737876892, 0.8688037395477295], [0.0, 0.0857439711689949, 0.7465214729309082, 0.8377370238304138], [0.0919029712677002, 0.0, 0.6326489448547363, 0.7910686135292053], [0.040635354816913605, 0.0, 0.48913735151290894, 0.775050699710846]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0130	[0, 2, 1, 1, 2]	[0.9999998807907104, 3.974737774115056e-05, 1.3120318726578262e-05, 1.1357469702488743e-05, 1.8032761772701633e-06]	[[0.0629146546125412, 0.3614298701286316, 0.5892028212547302, 0.6063253879547119], [0.09765789657831192, 0.3518614172935486, 0.6006516218185425, 0.5893030166625977], [0.0833384171128273, 0.3764040172100067, 0.5329046845436096, 0.5922390818595886], [0.07774250954389572, 0.2995489537715912, 0.5689870715141296, 0.6445618271827698], [0.0, 0.5422720313072205, 0.9260608553886414, 0.9843262434005737]]
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0094	[1, 0, 2, 2, 2]	[0.9999998807907104, 4.726546649180818e-06, 4.346147761680186e-06, 3.7551224068010924e-06, 2.4154908260243246e-06]	[[0.34851887822151184, 0.3326566815376282, 0.6596114635467529, 0.5716025233268738], [0.34202539920806885, 0.3465825319290161, 0.6568472981452942, 0.5690383911132812], [0.35132941603660583, 0.708575427532196, 0.39375171065330505, 0.7470645308494568], [0.35593944787979126, 0.7172897458076477, 0.38956737518310547, 0.7446093559265137], [0.3317772150039673, 0.34410351514816284, 0.6574419140815735, 0.5584424138069153]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0023	[1, 2, 0, 0, 2]	[0.9999970197677612, 0.0012297489447519183, 0.00019529624842107296, 5.504788873622601e-07, 9.1338741015079e-08]	[[0.3845359683036804, 0.5987348556518555, 0.5239641070365906, 0.8079161047935486], [0.37353530526161194, 0.6031203866004944, 0.5252505540847778, 0.8010807037353516], [0.3615155518054962, 0.5866368412971497, 0.5514863133430481, 0.8174667358398438], [0.08346416056156158, 0.007218744605779648, 0.16418375074863434, 0.02250686287879944], [0.0, 0.04870341345667839, 0.9088596701622009, 0.7253983020782471]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0084	[1, 2, 0, 2, 0]	[0.99996018409729, 0.00035309643135406077, 0.0002254885039292276, 0.0001221120182890445, 4.294354221201502e-05]	[[0.0, 0.014408055692911148, 0.6924599409103394, 0.8373464941978455], [0.038073405623435974, 0.0, 0.6132422089576721, 0.9424635171890259], [0.10995963215827942, 0.05311309173703194, 0.6075952053070068, 0.7973998785018921], [0.0, 0.0, 0.9036630988121033, 0.8818056583404541], [0.0, 0.07833750545978546, 0.7735658884048462, 0.798524022102356]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0007	[1, 2, 0, 0, 2]	[0.999985933303833, 0.00012110488023608923, 3.7154750316403806e-05, 6.000431767461123e-06, 5.061633146397071e-06]	[[0.4028053283691406, 0.5582857728004456, 0.43499332666397095, 0.5883570313453674], [0.3987560570240021, 0.5583915114402771, 0.43488359451293945, 0.5869502425193787], [0.4006257653236389, 0.5555123090744019, 0.43357011675834656, 0.5900691151618958], [0.2511749565601349, 0.002862956840544939, 0.33229860663414, 0.019357912242412567], [0.25269120931625366, 0.0018587580416351557, 0.3414562940597534, 0.019269730895757675]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0023	[1, 0, 2, 2, 2]	[0.9999997615814209, 6.879578904772643e-06, 5.810537913930602e-06, 4.94293180963723e-06, 3.038426257262472e-06]	[[0.3998994827270508, 0.48250630497932434, 0.4616376757621765, 0.5587350130081177], [0.39047902822494507, 0.48329660296440125, 0.463227242231369, 0.5583487749099731], [0.009646768681704998, 0.379860520362854, 0.9175323843955994, 1.0], [0.39454060792922974, 0.4850011169910431, 0.4605531394481659, 0.5551378130912781], [0.39833682775497437, 0.0050080446526408195, 0.4507633447647095, 0.02988138422369957]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0102	[2, 0, 1, 2, 0]	[0.9999730587005615, 0.000110195207525976, 7.1887757258082274e-06, 1.312940071329649e-06, 9.724362826091237e-07]	[[0.39972081780433655, 0.48872146010398865, 0.4247308373451233, 0.5059813261032104], [0.39808768033981323, 0.4870400130748749, 0.4262685179710388, 0.5072841048240662], [0.4028880298137665, 0.48754072189331055, 0.42512279748916626, 0.5062451362609863], [0.0, 0.5652238726615906, 0.8768367171287537, 1.0], [0.08604762703180313, 0.005948786623775959, 0.1545918583869934, 0.022817764431238174]]
400a07ae-a945-41de-8a94-b0bf655474e5/0102	[1, 0, 0, 0, 0]	[0.9999998807907104, 0.0003213973541278392, 0.00012171353591838852, 8.247709047282115e-05, 7.182132685557008e-05]	[[0.3282713294029236, 0.8758098483085632, 0.4305170774459839, 1.0], [0.07437924295663834, 0.0028100754134356976, 0.1549742966890335, 0.02854333445429802], [0.08150475472211838, 0.007388797122985125, 0.1407773196697235, 0.02741970866918564], [0.09687227010726929, 0.004958608653396368, 0.1697964072227478, 0.03521343320608139], [0.06158490851521492, 0.006369625683873892, 0.14480097591876984, 0.03751038759946823]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0068	[1, 0, 0, 2, 2]	[0.9999998807907104, 1.2265374607522972e-05, 5.0223547987116035e-06, 3.883913905156078e-06, 3.2149162052519387e-06]	[[0.4256284832954407, 0.34792566299438477, 0.4824310541152954, 0.40952643752098083], [0.04625692591071129, 0.008435394614934921, 0.10104339569807053, 0.033681392669677734], [0.06642711162567139, 0.008144576102495193, 0.12293446063995361, 0.025619473308324814], [0.049885060638189316, 0.006115786265581846, 0.0992056354880333, 0.03399494290351868], [0.06514642387628555, 0.009793302975594997, 0.10018424689769745, 0.036017198115587234]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0063	[2, 0, 1, 2, 2]	[0.999996542930603, 1.4217173884389922e-05, 1.145246369560482e-05, 6.640199785579171e-07, 2.969155730170314e-07]	[[0.29909151792526245, 0.5968817472457886, 0.3582371473312378, 0.6347965598106384], [0.2992511987686157, 0.5936746001243591, 0.35783952474594116, 0.6361730694770813], [0.30718567967414856, 0.5961247086524963, 0.3588389456272125, 0.6346357464790344], [0.38989636301994324, 0.0033500802237540483, 0.45776957273483276, 0.02841760963201523], [0.0, 0.0, 0.8573344349861145, 0.9515151977539062]]
2a279bda-651c-4740-a616-6862aa904c24/0117	[1, 1, 2, 2, 1]	[0.9999997615814209, 5.02099874211126e-06, 1.4737242963747121e-06, 1.2704119853879092e-06, 1.0873123983401456e-06]	[[0.3937565088272095, 0.494545578956604, 0.44719231128692627, 0.5285884141921997], [0.03764357417821884, 0.04393627494573593, 0.06968649476766586, 0.0608016662299633], [0.38909634947776794, 0.4957485795021057, 0.4496951401233673, 0.5252075791358948], [0.43540865182876587, 0.00472622737288475, 0.5780094861984253, 0.022384533658623695], [0.02510383538901806, 0.04113461822271347, 0.06878237426280975, 0.07417337596416473]]
b38d6b73-db94-4345-b313-0aee58588ded/0050	[1, 2, 0, 0, 0]	[0.9999948740005493, 0.00011593718227231875, 4.320899097365327e-05, 2.1230878246569773e-06, 1.909178990899818e-06]	[[0.40195682644844055, 0.4491429030895233, 0.4319712221622467, 0.47971275448799133], [0.39815816283226013, 0.4502691924571991, 0.4331035614013672, 0.4782015383243561], [0.3975636661052704, 0.44907912611961365, 0.4310820698738098, 0.4832448661327362], [0.25038963556289673, 0.003231687704101205, 0.3713972568511963, 0.021501071751117706], [0.27537405490875244, 0.002491490915417671, 0.409212201833725, 0.02098245359957218]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0074	[1, 0, 1, 2, 2]	[0.9999997615814209, 4.6134396143315826e-06, 4.367499514046358e-06, 2.7592664082476404e-06, 2.696129513424239e-06]	[[0.3941790461540222, 0.49902790784835815, 0.5049922466278076, 0.5845811367034912], [0.40251919627189636, 0.5031719207763672, 0.48798176646232605, 0.5850705504417419], [0.2150273472070694, 0.00629563769325614, 0.7776593565940857, 0.10866247117519379], [0.011966471560299397, 0.5845831036567688, 0.9375590682029724, 1.0], [0.38636499643325806, 0.5017882585525513, 0.5076989531517029, 0.5779840350151062]]
