guid/image	labels	scores	boxes
53f2206c-7284-413b-86eb-bd9a86f279bb/0050	[1, 0, 2, 2, 1]	[0.9999208450317383, 0.00031024558120407164, 0.00017172899970319122, 0.00014957146777305752, 0.0001413745485479012]	[[0.0, 0.007408767938613892, 0.6911022663116455, 0.8373607397079468], [0.0, 0.007408767938613892, 0.6911022663116455, 0.8373607397079468], [0.8539903163909912, 0.9680538773536682, 1.0, 1.0], [0.5919023752212524, 0.8826552629470825, 0.7129335403442383, 0.9784393310546875], [0.5023427605628967, 0.8624744415283203, 0.7803975939750671, 1.0]]
b192bc1d-aab7-43d2-a367-19efe2d834c2/0039	[1, 0, 0, 0, 0]	[0.9528442025184631, 0.000693261157721281, 0.0003873925015795976, 0.0003670693258754909, 0.00028964318335056305]	[[0.40242648124694824, 0.43296608328819275, 0.4567974805831909, 0.4879211485385895], [0.0014646351337432861, 0.6317298412322998, 0.7739027738571167, 1.0], [0.06922593712806702, 0.5951913595199585, 0.5685243606567383, 1.0], [0.12031812965869904, 0.5401284694671631, 0.47294700145721436, 1.0], [0.12029999494552612, 0.9293090105056763, 0.5210322141647339, 0.9973266124725342]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0043	[1, 1, 0, 1, 1]	[0.9952888488769531, 0.006997719407081604, 0.000868473551236093, 0.0006703785620629787, 0.0005266424850560725]	[[0.3925132751464844, 0.32148829102516174, 0.425412654876709, 0.34550681710243225], [0.4014859199523926, 0.3194762170314789, 0.43527185916900635, 0.34519657492637634], [0.3925132751464844, 0.32148829102516174, 0.425412654876709, 0.34550681710243225], [0.4165600538253784, 0.2970801889896393, 0.46358513832092285, 0.33098605275154114], [0.14312082529067993, 0.10742178559303284, 0.8605324625968933, 0.9378939867019653]]
28016933-19b0-4398-a4bb-8362267395ba/0044	[1, 2, 0, 1, 1]	[0.9999500513076782, 0.0007036062888801098, 0.000635866541415453, 0.00018962209287565202, 0.00013364627375267446]	[[0.36580756306648254, 0.4641769528388977, 0.6580106019973755, 0.7052367329597473], [0.36405205726623535, 0.4648851752281189, 0.6577051877975464, 0.7038354277610779], [0.36405205726623535, 0.4648851752281189, 0.6577051877975464, 0.7038354277610779], [0.151384174823761, 0.16828149557113647, 0.9021870493888855, 0.8664612174034119], [0.030800461769104004, 0.7235960960388184, 0.47673165798187256, 0.9783076047897339]]
483efc67-5354-4368-bcdb-f51559dda379/0012	[1, 1, 1, 1, 1]	[0.9831847548484802, 0.0008984454907476902, 0.0008302511414512992, 0.0003736857033800334, 0.0003312666085548699]	[[0.332640141248703, 0.5566042065620422, 0.3628097474575043, 0.5824505686759949], [0.14257636666297913, 0.21622586250305176, 0.8629567623138428, 0.8659290075302124], [0.43737778067588806, 0.9565138816833496, 0.9515992403030396, 1.0], [0.3518529534339905, 0.37081047892570496, 0.4321863651275635, 0.4962600767612457], [0.36000704765319824, 0.3383159637451172, 0.4414895176887512, 0.4692065119743347]]
435ebc5b-40e8-401c-9816-8f584427f82c/0073	[1, 1, 2, 1, 1]	[0.8667846918106079, 0.6965036988258362, 0.004795039538294077, 0.0036359988152980804, 0.0032250555232167244]	[[0.10235771536827087, 0.0, 0.9523495435714722, 0.06360925734043121], [0.3807956874370575, 0.3524514436721802, 0.41288772225379944, 0.3757597804069519], [0.019373968243598938, 0.8020217418670654, 0.30106449127197266, 0.9620307683944702], [0.13507473468780518, 0.0, 0.845109224319458, 0.1396164745092392], [0.3337041735649109, 0.0, 0.5551614761352539, 0.31988853216171265]]
986ae770-def6-4df5-9382-83dc77e6baf2/0018	[2, 0, 2, 0, 0]	[0.9689980149269104, 0.000368954730220139, 0.0003395415551494807, 0.0002914225624408573, 0.0002466732112225145]	[[0.36739856004714966, 0.3997998833656311, 0.4329550266265869, 0.4411683678627014], [0.013285577297210693, 0.9543589353561401, 0.5319098830223083, 0.9955888986587524], [0.006906390190124512, 0.7088264226913452, 0.10734185576438904, 1.0], [0.12853632867336273, 0.12033149600028992, 0.5103340744972229, 0.8173700571060181], [0.06640313565731049, 0.9845710396766663, 0.3292556405067444, 1.0]]
435ebc5b-40e8-401c-9816-8f584427f82c/0150	[1, 1, 1, 1, 0]	[0.9998214840888977, 0.004974918439984322, 0.002781864022836089, 0.0026400641072541475, 0.0017138900002464652]	[[0.38114672899246216, 0.42386120557785034, 0.4264064431190491, 0.45942288637161255], [0.24359023571014404, 0.010051727294921875, 0.3148307204246521, 0.04500583931803703], [0.24791404604911804, 0.05166175961494446, 0.316205233335495, 0.10760706663131714], [0.22028446197509766, 0.006036374717950821, 0.302385151386261, 0.03905581310391426], [0.22028446197509766, 0.006036374717950821, 0.302385151386261, 0.03905581310391426]]
483efc67-5354-4368-bcdb-f51559dda379/0033	[1, 0, 0, 0, 0]	[0.9995293617248535, 0.0020911102183163166, 0.001480540377087891, 0.0006131757982075214, 0.0004534964100457728]	[[0.36219748854637146, 0.46658921241760254, 0.4464714825153351, 0.5173979997634888], [0.0, 0.00724920816719532, 0.05514109507203102, 0.06371757388114929], [0.0, 0.012380287051200867, 0.05586878955364227, 0.14793755114078522], [0.0, 0.8732889294624329, 0.05459914728999138, 0.9865689873695374], [0.0, 0.9420519471168518, 0.057740889489650726, 0.9995824694633484]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0119	[1, 2, 1, 2, 1]	[0.9726917147636414, 0.022243723273277283, 0.011152719147503376, 0.009282104671001434, 0.0045492458157241344]	[[0.07274496555328369, 0.0, 1.0, 0.1912892758846283], [0.3772190809249878, 0.9691856503486633, 0.46454787254333496, 0.9920229315757751], [0.0021391641348600388, 0.7502317428588867, 0.030144261196255684, 0.7912232875823975], [0.07274496555328369, 0.0, 1.0, 0.1912892758846283], [0.4286113679409027, 0.0, 0.47559842467308044, 0.020423222333192825]]
6b08aacf-49fe-445b-8085-41d09f937be5/0013	[2, 0, 1, 1, 1]	[0.9846020936965942, 0.0009486126946285367, 0.0006489948718808591, 0.00043732879566960037, 0.0003526666259858757]	[[0.39417269825935364, 0.03706939145922661, 0.46052053570747375, 0.10854864120483398], [0.16542640328407288, 0.005743205547332764, 0.772431492805481, 0.3822464048862457], [0.29706883430480957, 0.9672982096672058, 0.4187588095664978, 0.9971732497215271], [0.3456205129623413, 0.9697223901748657, 0.42755401134490967, 0.9994279146194458], [0.39417269825935364, 0.03706939145922661, 0.46052053570747375, 0.10854864120483398]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0088	[1, 2, 0, 2, 2]	[0.9999428987503052, 0.00021470834326464683, 0.00020966725423932076, 0.0001310104416916147, 0.00012435810640454292]	[[0.0, 0.007026463747024536, 0.6954836845397949, 0.8410896062850952], [0.8538340330123901, 0.9723394513130188, 1.0, 1.0], [0.0, 0.007026463747024536, 0.6954836845397949, 0.8410896062850952], [0.0, 0.007026463747024536, 0.6954836845397949, 0.8410896062850952], [0.7711817026138306, 0.979139506816864, 1.0, 1.0]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0056	[1, 1, 1, 1, 1]	[0.9679985046386719, 0.0008267699740827084, 0.00022457260638475418, 0.00019575345504563302, 0.00017151200154330581]	[[0.3873338997364044, 0.3873473107814789, 0.4452139437198639, 0.45042768120765686], [0.1378525197505951, 0.20658856630325317, 0.8521311283111572, 0.8808781504631042], [0.25053513050079346, 0.005912797525525093, 0.4678792357444763, 0.03921008110046387], [0.0, 0.15553975105285645, 0.13288334012031555, 0.836977481842041], [0.0, 0.11722740530967712, 0.5705021619796753, 0.8769060373306274]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0114	[0, 1, 2, 1, 0]	[0.9999998807907104, 0.0007090804865583777, 0.000495039508678019, 0.0002501846174709499, 0.000140292031574063]	[[0.057237863540649414, 0.3639152944087982, 0.5898329615592957, 0.6075475215911865], [0.05972623825073242, 0.35483524203300476, 0.5868411064147949, 0.6054012775421143], [0.05972623825073242, 0.35483524203300476, 0.5868411064147949, 0.6054012775421143], [0.0, 0.7295701503753662, 0.4116284251213074, 0.9870338439941406], [0.11081689596176147, 0.299028217792511, 0.5111100673675537, 0.6690559983253479]]
630f5200-f86e-490f-8764-1ecf1d398f5b/0129	[2, 2, 2, 2, 0]	[0.9896377325057983, 0.006760344374924898, 0.0012378661194816232, 0.0006395612726919353, 0.0004986993735656142]	[[0.3953895568847656, 0.2937212288379669, 0.43229472637176514, 0.3202645480632782], [0.3934192359447479, 0.31375882029533386, 0.43093207478523254, 0.340371698141098], [0.41191598773002625, 0.28878000378608704, 0.4509872496128082, 0.32200267910957336], [0.41309574246406555, 0.3236653804779053, 0.453681081533432, 0.35652315616607666], [0.03438065946102142, 0.8506826758384705, 0.2976967692375183, 0.9901807904243469]]
215d6826-a20a-45f7-aa3c-67f88fbbcb1e/0042	[1, 1, 1, 2, 1]	[0.995591938495636, 0.008029453456401825, 0.0022956631146371365, 0.0016238504322245717, 0.001427247072570026]	[[0.4762501120567322, 0.44527000188827515, 0.5290824770927429, 0.513799250125885], [0.4749968945980072, 0.28066372871398926, 0.5213533639907837, 0.3158108592033386], [0.3153883218765259, 0.8336158394813538, 0.5787501931190491, 0.9989529252052307], [0.2678038477897644, 0.8060766458511353, 0.548183798789978, 0.9740564823150635], [0.2678038477897644, 0.8060766458511353, 0.548183798789978, 0.9740564823150635]]
435ebc5b-40e8-401c-9816-8f584427f82c/0058	[1, 2, 1, 2, 0]	[0.9800590872764587, 0.014545753598213196, 0.0031246645376086235, 0.0010093339951708913, 0.0008122969302348793]	[[0.4067402482032776, 0.40704426169395447, 0.4368956685066223, 0.4257631003856659], [0.4067402482032776, 0.40704426169395447, 0.4368956685066223, 0.4257631003856659], [0.40377277135849, 0.40294787287712097, 0.44618505239486694, 0.43061086535453796], [0.40377277135849, 0.40294787287712097, 0.44618505239486694, 0.43061086535453796], [0.4067402482032776, 0.40704426169395447, 0.4368956685066223, 0.4257631003856659]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0120	[1, 1, 2, 1, 1]	[0.9531297087669373, 0.008826523087918758, 0.00834206398576498, 0.003442599670961499, 0.0020232649985700846]	[[0.3865746259689331, 0.3630087673664093, 0.4281652569770813, 0.40314802527427673], [0.07228639721870422, 0.15213283896446228, 0.6360461711883545, 0.7654163837432861], [0.3098827004432678, 0.2464110255241394, 0.62246173620224, 0.3813478946685791], [0.12337842583656311, 0.18383073806762695, 0.871943473815918, 0.8975746631622314], [0.3610343635082245, 0.25782397389411926, 0.6464172601699829, 0.41815271973609924]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0153	[1, 0, 1, 1, 2]	[0.999848484992981, 0.0006466181948781013, 0.0005757083999924362, 0.00029745211941190064, 0.00023067578149493784]	[[0.0, 0.0, 0.6934835910797119, 0.8460260629653931], [0.0, 0.008528292179107666, 0.6922040581703186, 0.8326284885406494], [0.3338881731033325, 0.0038866731338202953, 0.3997541666030884, 0.01650553196668625], [0.36205562949180603, 0.0024537970311939716, 0.42148545384407043, 0.01678098738193512], [0.0, 0.008528292179107666, 0.6922040581703186, 0.8326284885406494]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0130	[0, 1, 1, 1, 2]	[0.9999998807907104, 0.0013678650138899684, 0.0007643717690370977, 0.0005815243348479271, 0.0004194311622995883]	[[0.059749752283096313, 0.3687237501144409, 0.5900183916091919, 0.6077169179916382], [0.18143399059772491, 0.8536079525947571, 0.4965744614601135, 1.0], [0.1928109973669052, 0.9187585711479187, 0.5149058103561401, 1.0], [0.06638646125793457, 0.3585987985134125, 0.589657187461853, 0.6059626936912537], [0.06638646125793457, 0.3585987985134125, 0.589657187461853, 0.6059626936912537]]
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0094	[1, 0, 2, 1, 2]	[0.9999904632568359, 0.0007056570029817522, 0.0004902314976789057, 0.0004605183203238994, 0.0001742225867928937]	[[0.3455270528793335, 0.33640578389167786, 0.6666806936264038, 0.5743801593780518], [0.3436795473098755, 0.3371460437774658, 0.6635665893554688, 0.5744550228118896], [0.3480670750141144, 0.33561962842941284, 0.659862756729126, 0.5790175795555115], [0.13380053639411926, 0.19181320071220398, 0.870400071144104, 0.874510645866394], [0.33905765414237976, 0.9542877078056335, 0.38134583830833435, 0.9906041026115417]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0023	[1, 2, 0, 1, 2]	[0.9999233484268188, 0.0004088931600563228, 0.00020476836652960628, 0.00017256678256671876, 0.00010468722757650539]	[[0.38477545976638794, 0.6086046695709229, 0.5196054577827454, 0.8073068857192993], [0.3841296434402466, 0.6024357080459595, 0.522979199886322, 0.8037291765213013], [0.3841296434402466, 0.6024357080459595, 0.522979199886322, 0.8037291765213013], [0.15844053030014038, 0.20586448907852173, 0.856738269329071, 0.8664034008979797], [0.031540706753730774, 0.2579597532749176, 0.3735986351966858, 0.6168786287307739]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0084	[1, 0, 0, 0, 0]	[0.9999412298202515, 0.0004698324773926288, 0.00033252121647819877, 0.00028647639555856586, 0.0002016764774452895]	[[0.0, 0.006982088088989258, 0.6945614814758301, 0.8419146537780762], [0.62211674451828, 0.9445874094963074, 0.7876619696617126, 0.9990684390068054], [0.5974290370941162, 0.928199291229248, 0.7266007661819458, 1.0], [0.5284401178359985, 0.9050821661949158, 0.8136069774627686, 1.0], [0.0, 0.006982088088989258, 0.6945614814758301, 0.8419146537780762]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0007	[1, 1, 2, 2, 1]	[0.9985515475273132, 0.00032941324752755463, 0.00028842600295320153, 0.0002728087711147964, 0.00026937099755741656]	[[0.4059165418148041, 0.5555275678634644, 0.4378248155117035, 0.5884126424789429], [0.19502222537994385, 0.1713067889213562, 0.8894894123077393, 0.8803097605705261], [0.016067475080490112, 0.3875550329685211, 0.24727454781532288, 0.9336844682693481], [0.4059165418148041, 0.5555275678634644, 0.4378248155117035, 0.5884126424789429], [0.04809670150279999, 0.009681649506092072, 0.4328576326370239, 0.07602988928556442]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0023	[1, 2, 0, 2, 1]	[0.9992039799690247, 0.0025563850067555904, 0.0018165332730859518, 0.0009633170557208359, 0.0004055513709317893]	[[0.3983936309814453, 0.482479065656662, 0.462009072303772, 0.5567684173583984], [0.343770831823349, 0.9775577783584595, 0.43959733843803406, 1.0], [0.3932594954967499, 0.006898842751979828, 0.4470122754573822, 0.04326288029551506], [0.2512145936489105, 0.9595336318016052, 0.6419743299484253, 0.9963716864585876], [0.4035603404045105, 0.004768790677189827, 0.4591673016548157, 0.05624137818813324]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0102	[2, 1, 2, 2, 2]	[0.9959704875946045, 0.00040571572026237845, 0.00021770750754512846, 0.00020344907534308732, 0.00019905705994460732]	[[0.3948153257369995, 0.48564082384109497, 0.42170536518096924, 0.5039930939674377], [0.3948153257369995, 0.48564082384109497, 0.42170536518096924, 0.5039930939674377], [0.2916804850101471, 0.01749338209629059, 0.8106849193572998, 0.3014812469482422], [0.36630430817604065, 0.4092627167701721, 0.45010510087013245, 0.6133744120597839], [0.3921041488647461, 0.4744723439216614, 0.4193362593650818, 0.49654847383499146]]
400a07ae-a945-41de-8a94-b0bf655474e5/0102	[1, 1, 1, 1, 1]	[0.9969339370727539, 0.00047497128252871335, 0.00034592003794386983, 0.00034295846126042306, 0.0001542530080769211]	[[0.32763373851776123, 0.8764634728431702, 0.4311513304710388, 1.0], [0.11133423447608948, 0.17179688811302185, 0.8565093278884888, 0.8674652576446533], [0.06103762984275818, 0.0, 0.9115966558456421, 0.3470621109008789], [0.2997356653213501, 0.8673080205917358, 0.4599664807319641, 0.9998480081558228], [0.2008727788925171, 0.9077152609825134, 0.47265028953552246, 0.9944450259208679]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0068	[1, 2, 2, 1, 1]	[0.9994189739227295, 0.002140030264854431, 0.000663876358885318, 0.000436775095295161, 0.00043246676796115935]	[[0.4295700490474701, 0.34926602244377136, 0.4859561622142792, 0.40652361512184143], [0.3820388615131378, 0.00013506179675459862, 0.4863702952861786, 0.01088656298816204], [0.25607556104660034, 0.0020670033991336823, 0.7021214365959167, 0.034528955817222595], [0.3820388615131378, 0.00013506179675459862, 0.4863702952861786, 0.01088656298816204], [0.32362374663352966, 0.9393865466117859, 0.6735961437225342, 0.9898231625556946]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0063	[2, 0, 1, 1, 1]	[0.9999083280563354, 0.002467110985890031, 0.00082051707431674, 0.0007410265388898551, 0.00024413177743554115]	[[0.29713672399520874, 0.5900041460990906, 0.3588867783546448, 0.6293820738792419], [0.2451028972864151, 0.9694509506225586, 0.3271947503089905, 1.0], [0.0, 0.5902624130249023, 0.20888042449951172, 0.8889274597167969], [0.34836119413375854, 0.0, 0.9490750432014465, 0.16660018265247345], [0.2866061329841614, 0.9497496485710144, 0.674037754535675, 1.0]]
2a279bda-651c-4740-a616-6862aa904c24/0117	[1, 1, 2, 2, 1]	[0.9921880960464478, 0.0030562866013497114, 0.0007123597897589207, 0.0006826069438830018, 0.0004689653287641704]	[[0.39312079548835754, 0.48947495222091675, 0.4470857083797455, 0.5289996266365051], [0.023740753531455994, 0.019628524780273438, 0.33652162551879883, 0.14607588946819305], [0.024125874042510986, 0.01172572374343872, 0.33958300948143005, 0.1459226906299591], [0.013574913144111633, 0.015447963029146194, 0.3858807682991028, 0.07954728603363037], [0.0022875964641571045, 0.01131749153137207, 0.3399817943572998, 0.10063446313142776]]
b38d6b73-db94-4345-b313-0aee58588ded/0050	[1, 1, 2, 0, 1]	[0.9993316531181335, 0.0003903051547240466, 0.00027974863769486547, 0.00027695499011315405, 0.00025488901883363724]	[[0.39568355679512024, 0.44173142313957214, 0.4355603754520416, 0.4872329533100128], [0.11538729071617126, 0.17116177082061768, 0.8739767074584961, 0.8555961847305298], [0.0, 0.932358980178833, 0.022861674427986145, 1.0], [0.0, 0.932358980178833, 0.022861674427986145, 1.0], [0.3288430869579315, 0.0021193046122789383, 0.7736026048660278, 0.04603327810764313]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0074	[1, 2, 1, 2, 2]	[0.9999020099639893, 0.00162617361638695, 0.0006897071143612266, 0.00021253300656098872, 0.0001813985436456278]	[[0.3876783549785614, 0.4959595501422882, 0.5047078132629395, 0.5870043635368347], [0.010344281792640686, 0.023803338408470154, 0.29520338773727417, 0.5113590359687805], [0.1665017008781433, 0.2077692151069641, 0.8699505925178528, 0.8648059964179993], [0.0030092373490333557, 0.9333335161209106, 0.1010667160153389, 0.9882956743240356], [0.0, 0.17770777642726898, 0.34373605251312256, 0.4839093089103699]]
215d6826-a20a-45f7-aa3c-67f88fbbcb1e/0083	[1, 0, 0, 1, 1]	[0.8245836496353149, 0.0018267184495925903, 0.0014466583961620927, 0.0009232572047039866, 0.000570436124689877]	[[0.3761754333972931, 0.3452566862106323, 0.4257890284061432, 0.40095245838165283], [0.05668078362941742, 0.7355455160140991, 0.498354434967041, 0.9851709604263306], [0.027165353298187256, 0.70436692237854, 0.34412020444869995, 0.9870343208312988], [0.08992236852645874, 0.0, 0.897162914276123, 0.33086860179901123], [0.07415848970413208, 0.00810876116156578, 0.9634329676628113, 0.07534821331501007]]
