guid/image	labels	scores	boxes
435ebc5b-40e8-401c-9816-8f584427f82c/0073	[1, 1, 1, 1, 2]	[0.15341231226921082, 0.08863852173089981, 0.0702868327498436, 0.06868649274110794, 0.04457183554768562]	[[0.1998576670885086, 0.0017025955021381378, 1.0, 0.0688849687576294], [0.03381066024303436, 0.0, 1.0, 0.2090722918510437], [0.0033283133525401354, 0.0, 0.8997485041618347, 0.37605589628219604], [0.07226378470659256, 0.0, 1.0, 0.11743676662445068], [0.2502100467681885, 0.0022621937096118927, 0.8849835991859436, 0.05590645596385002]]
986ae770-def6-4df5-9382-83dc77e6baf2/0018	[2, 1, 1, 1, 1]	[0.9999854564666748, 0.04666779190301895, 0.022028593346476555, 0.009251028299331665, 0.008902030996978283]	[[0.35967379808425903, 0.4021085202693939, 0.4335605204105377, 0.44295385479927063], [0.0, 0.0, 0.43568891286849976, 0.9589169025421143], [0.0, 0.0, 0.4103887379169464, 0.4047272801399231], [0.5165886282920837, 0.0, 1.0, 0.2942894697189331], [0.0, 0.3269297182559967, 0.42010271549224854, 1.0]]
435ebc5b-40e8-401c-9816-8f584427f82c/0150	[1, 1, 1, 1, 1]	[0.9999877214431763, 0.02044093981385231, 0.016320819035172462, 0.014871147461235523, 0.0136868329718709]	[[0.38096946477890015, 0.42389705777168274, 0.42234382033348083, 0.4584493935108185], [0.0, 0.0, 0.3643915355205536, 0.4171096086502075], [0.0, 0.671530544757843, 0.9864182472229004, 1.0], [0.404668390750885, 0.0, 0.49419039487838745, 0.019439466297626495], [0.009782482869923115, 0.7997662425041199, 0.8003197908401489, 1.0]]
483efc67-5354-4368-bcdb-f51559dda379/0033	[1, 1, 1, 1, 1]	[0.9999817609786987, 0.054167017340660095, 0.04348679259419441, 0.03051576390862465, 0.02862372063100338]	[[0.3634519577026367, 0.4698459506034851, 0.43831807374954224, 0.5150303840637207], [0.0, 0.0, 0.4368576109409332, 1.0], [0.0, 0.3449932336807251, 0.43443572521209717, 1.0], [0.0, 0.0, 0.44396087527275085, 0.519578218460083], [0.0, 0.8878244757652283, 0.8676252961158752, 0.9990764260292053]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0119	[1, 1, 2, 0, 1]	[0.968048632144928, 0.08416078984737396, 0.0785159096121788, 0.01760268025100231, 0.015893479809165]	[[0.0, 0.0, 0.9919164776802063, 0.18603546917438507], [0.031443189829587936, 0.00820586085319519, 0.8544151186943054, 0.3907671868801117], [0.16431613266468048, 0.0025206804275512695, 1.0, 0.18776698410511017], [0.2547720968723297, 0.005715183913707733, 0.9093794822692871, 0.20422443747520447], [0.0, 0.22694745659828186, 0.4076128900051117, 1.0]]
6b08aacf-49fe-445b-8085-41d09f937be5/0013	[2, 1, 1, 1, 1]	[0.999937891960144, 0.12213877588510513, 0.08655375242233276, 0.020043939352035522, 0.015918400138616562]	[[0.39705491065979004, 0.04078390449285507, 0.4587889313697815, 0.10234247893095016], [0.0, 0.0, 0.4013809263706207, 0.600447416305542], [0.0008831261657178402, 0.0, 0.41944992542266846, 0.9842585921287537], [0.012385421432554722, 0.35707035660743713, 0.4226115643978119, 1.0], [0.004186843987554312, 0.11236071586608887, 0.520431399345398, 0.6600437760353088]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0088	[1, 1, 1, 1, 1]	[0.9996070265769958, 0.07852775603532791, 0.04199701547622681, 0.013876118697226048, 0.007425940129905939]	[[0.0019225532887503505, 0.011580795049667358, 0.6773345470428467, 0.858301043510437], [0.06944137066602707, 0.6002969741821289, 0.78633052110672, 0.9808176755905151], [0.009909946471452713, 0.36490073800086975, 0.8300186395645142, 0.9332746267318726], [0.0, 0.2648330330848694, 0.7345531582832336, 0.7892406582832336], [0.03726562112569809, 0.11451932787895203, 0.6060956120491028, 0.6966865062713623]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0056	[1, 1, 1, 1, 1]	[0.9999953508377075, 0.04102621227502823, 0.023392831906676292, 0.012134619057178497, 0.008362519554793835]	[[0.38418877124786377, 0.3888357877731323, 0.44129064679145813, 0.44501322507858276], [0.0, 0.1458393633365631, 0.4352653920650482, 1.0], [0.0, 0.0, 0.4379664361476898, 0.8555622696876526], [0.0, 0.5599448680877686, 0.40083175897598267, 1.0], [0.0, 0.6995022892951965, 0.8376431465148926, 1.0]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0114	[0, 1, 1, 1, 1]	[0.9999314546585083, 0.02960178442299366, 0.013467454351484776, 0.012270350940525532, 0.011227358132600784]	[[0.05933292210102081, 0.3593289256095886, 0.5802909731864929, 0.6073338985443115], [0.0, 0.38866177201271057, 0.4435492157936096, 1.0], [0.0, 0.0, 1.0, 0.18950822949409485], [0.0, 0.0, 0.549254834651947, 0.32364705204963684], [0.0, 0.0, 0.39764219522476196, 0.4154742360115051]]
630f5200-f86e-490f-8764-1ecf1d398f5b/0129	[2, 1, 1, 1, 1]	[0.9995741248130798, 0.1386316865682602, 0.0575278103351593, 0.03729648515582085, 0.027083097025752068]	[[0.39218613505363464, 0.2970035672187805, 0.432711124420166, 0.32582026720046997], [0.0, 0.0, 0.3865782916545868, 0.7732825875282288], [0.000982796074822545, 0.1558300256729126, 0.41006964445114136, 1.0], [0.0018735246267169714, 0.12398341298103333, 0.49348875880241394, 0.6829192638397217], [0.006939415354281664, 0.5114110708236694, 0.49576830863952637, 0.9538304805755615]]
215d6826-a20a-45f7-aa3c-67f88fbbcb1e/0042	[1, 1, 1, 1, 1]	[0.9995737671852112, 0.059047382324934006, 0.039422329515218735, 0.01246140617877245, 0.012251842767000198]	[[0.4877888560295105, 0.4635962247848511, 0.5220687389373779, 0.5261990427970886], [0.0073074153624475, 0.5400981307029724, 0.5240268111228943, 1.0], [0.0, 0.0998152494430542, 0.39577022194862366, 1.0], [0.013583547435700893, 0.12820249795913696, 0.6824390888214111, 0.6659978032112122], [0.6365342736244202, 0.0, 1.0, 0.4673672020435333]]
435ebc5b-40e8-401c-9816-8f584427f82c/0058	[1, 1, 1, 1, 1]	[0.9998489618301392, 0.06255412846803665, 0.023419814184308052, 0.006998216267675161, 0.006278090178966522]	[[0.4102289080619812, 0.4092214107513428, 0.43300101161003113, 0.42461854219436646], [0.0, 0.0, 0.3910270631313324, 0.7338134050369263], [0.0, 0.7423263788223267, 0.8798162937164307, 1.0], [0.30900153517723083, 0.7977471351623535, 1.0, 1.0], [0.03897300735116005, 0.7081608176231384, 1.0, 0.9849792122840881]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0120	[1, 1, 1, 1, 1]	[0.9999933242797852, 0.45414549112319946, 0.062680184841156, 0.01555164810270071, 0.009517229162156582]	[[0.38757050037384033, 0.3875132203102112, 0.4210498034954071, 0.41975677013397217], [0.0016885896911844611, 0.7509316205978394, 0.024952197447419167, 0.8037554025650024], [0.005535593256354332, 0.0, 0.41011863946914673, 0.9724414348602295], [0.01803523860871792, 0.0, 0.5294288396835327, 0.4871828556060791], [0.6363439559936523, 0.0, 1.0, 0.5102689266204834]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0153	[1, 1, 1, 1, 1]	[0.9990831613540649, 0.3417360782623291, 0.012743508443236351, 0.011001734994351864, 0.008332531899213791]	[[0.005965969990938902, 0.009092509746551514, 0.6748340725898743, 0.8524301052093506], [0.004122000653296709, 0.0, 0.3872348368167877, 0.7288813591003418], [0.0, 0.5512040853500366, 0.3860056400299072, 1.0], [0.010068876668810844, 0.0, 0.5099309682846069, 0.26022565364837646], [0.011370643973350525, 0.0, 0.6863969564437866, 0.2015295922756195]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0130	[0, 1, 1, 1, 1]	[0.9999529123306274, 0.02693047560751438, 0.026656966656446457, 0.014808349311351776, 0.012594272382557392]	[[0.06547895818948746, 0.3612746596336365, 0.5782530307769775, 0.6043506860733032], [0.0, 0.0, 0.39219018816947937, 0.4090506434440613], [0.0, 0.06404423713684082, 0.5497973561286926, 0.899846076965332], [0.0, 0.7736716270446777, 1.0, 1.0], [0.0, 0.0, 0.914846658706665, 0.2196064293384552]]
f075920b-5e7a-4c75-8ce8-3368d5f4254b/0094	[1, 1, 1, 1, 1]	[0.9999904632568359, 0.08512641489505768, 0.044218700379133224, 0.01925763301551342, 0.017619354650378227]	[[0.35069864988327026, 0.332604318857193, 0.6590867638587952, 0.572257936000824], [0.0, 0.0, 0.40801510214805603, 0.92448890209198], [0.0, 0.0, 0.37943965196609497, 0.39572471380233765], [0.01164679229259491, 0.0, 0.5768514275550842, 0.4293036460876465], [0.0, 0.5406646728515625, 0.3759263753890991, 1.0]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0023	[1, 1, 1, 1, 1]	[0.9999948740005493, 0.08910532295703888, 0.08476755023002625, 0.05462081357836723, 0.050830695778131485]	[[0.38415342569351196, 0.5966508388519287, 0.5242646336555481, 0.8089138269424438], [0.0, 0.0899730920791626, 0.4192400872707367, 1.0], [0.0, 0.0, 0.5589848160743713, 0.4346528649330139], [0.0, 0.1521444022655487, 0.5383798480033875, 0.7034659385681152], [0.0, 0.8811546564102173, 0.4327549338340759, 1.0]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0084	[1, 1, 1, 1, 1]	[0.9996278285980225, 0.13365797698497772, 0.09551464021205902, 0.009487946517765522, 0.006102760788053274]	[[0.00142893276643008, 0.011082351207733154, 0.6763763427734375, 0.8541026711463928], [0.07922331243753433, 0.590061604976654, 0.799889087677002, 0.992648184299469], [0.015138859860599041, 0.3601270318031311, 0.7434502840042114, 0.9277999997138977], [0.03558959439396858, 0.11842501163482666, 0.6084415912628174, 0.6922210454940796], [0.0, 0.5221309661865234, 0.3929019272327423, 1.0]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0007	[1, 1, 1, 1, 1]	[0.9999827146530151, 0.04189728945493698, 0.03639047220349312, 0.029855484142899513, 0.015638450160622597]	[[0.4028729498386383, 0.5578573942184448, 0.4359911382198334, 0.5894820690155029], [0.0, 0.0, 0.43421661853790283, 1.0], [0.0, 0.39340507984161377, 0.4133426547050476, 1.0], [0.0, 0.0, 0.43515661358833313, 0.5215747952461243], [0.0, 0.0, 0.7450428009033203, 0.18975746631622314]]
8b2d3265-8b38-439d-86e9-92dccfee4cb5/0023	[1, 1, 1, 1, 1]	[0.9999905824661255, 0.08271460235118866, 0.058356933295726776, 0.015023721382021904, 0.00881082471460104]	[[0.4003543257713318, 0.482292503118515, 0.46116581559181213, 0.5603832602500916], [0.0, 0.0, 0.4281083047389984, 1.0], [0.0, 0.0, 0.4235932528972626, 0.5009691715240479], [0.03750331327319145, 0.0, 0.4990260601043701, 0.2633536458015442], [0.0, 0.7964664101600647, 0.982124388217926, 1.0]]
bc097e0a-99bf-438d-9826-5ba0f228ea34/0102	[2, 1, 1, 1, 1]	[0.9997662901878357, 0.09740671515464783, 0.09012026339769363, 0.02293366566300392, 0.02275790087878704]	[[0.3994225263595581, 0.4897470772266388, 0.42467352747917175, 0.5060567259788513], [0.0, 0.0, 0.39131972193717957, 0.9228187799453735], [0.0, 0.28568416833877563, 0.39583438634872437, 1.0], [0.0, 0.0, 0.39650288224220276, 0.3987768292427063], [0.00863942876458168, 0.45806533098220825, 0.4975711703300476, 0.9805423617362976]]
400a07ae-a945-41de-8a94-b0bf655474e5/0102	[1, 1, 1, 1, 1]	[0.9999672174453735, 0.041506361216306686, 0.03643675521016121, 0.025165118277072906, 0.009015520103275776]	[[0.3284175395965576, 0.8749854564666748, 0.43142223358154297, 1.0], [0.0, 0.5407624840736389, 0.39470720291137695, 1.0], [0.0, 0.0, 0.4268004298210144, 0.9373077154159546], [0.0, 0.0, 0.4093799889087677, 0.5424144268035889], [0.6482925415039062, 0.0, 1.0, 0.364274263381958]]
8fe618c9-8ea6-4f82-b634-cfebc8a47122/0068	[1, 1, 1, 1, 1]	[0.9999909400939941, 0.09250093251466751, 0.0683443620800972, 0.0576377734541893, 0.02773701213300228]	[[0.4262794256210327, 0.3482464849948883, 0.4822308123111725, 0.4091995060443878], [0.0, 0.0, 0.41359519958496094, 0.873644232749939], [0.0, 0.0, 0.38473257422447205, 0.3856474757194519], [0.0, 0.0, 0.5138487219810486, 0.2587410807609558], [0.0, 0.0, 0.5371763706207275, 0.47442758083343506]]
6a435008-ce2b-4991-b66b-93aa4a084e05/0063	[2, 1, 1, 1, 1]	[0.9998859167098999, 0.03230978548526764, 0.029674183577299118, 0.02932388335466385, 0.028976760804653168]	[[0.2994036376476288, 0.5965515375137329, 0.35839664936065674, 0.634973406791687], [0.5101271271705627, 0.0, 1.0, 0.3081713020801544], [0.0, 0.0, 1.0, 0.21041074395179749], [0.0, 0.0, 0.4307654798030853, 0.5225265026092529], [0.0, 0.0, 0.43998071551322937, 0.8692517280578613]]
2a279bda-651c-4740-a616-6862aa904c24/0117	[1, 1, 1, 1, 1]	[0.9999936819076538, 0.05878005921840668, 0.032219018787145615, 0.021532906219363213, 0.01856563799083233]	[[0.3953220248222351, 0.4936462938785553, 0.4479067921638489, 0.5287812352180481], [0.0, 0.0, 0.4107927978038788, 0.9187992215156555], [0.0, 0.0, 0.4045727849006653, 0.5130631923675537], [0.0021122717298567295, 0.0416034460067749, 0.5174331665039062, 0.6445819139480591], [0.0051518334075808525, 0.0, 0.5804926156997681, 0.4291159510612488]]
b38d6b73-db94-4345-b313-0aee58588ded/0050	[1, 1, 1, 1, 1]	[0.9999974966049194, 0.04571446031332016, 0.029605798423290253, 0.013665234670042992, 0.010083694942295551]	[[0.4025169909000397, 0.44913703203201294, 0.43307605385780334, 0.48136401176452637], [0.0, 0.0, 0.43466609716415405, 0.7588087320327759], [0.0, 0.13393846154212952, 0.4256214499473572, 1.0], [0.5277352929115295, 0.0, 1.0, 0.23128026723861694], [0.20479078590869904, 0.0, 1.0, 0.20911383628845215]]
a4e74f16-eed6-4eb8-9911-51e0d288cd29/0074	[1, 1, 1, 1, 1]	[0.9999973773956299, 0.6424061059951782, 0.16638816893100739, 0.07833340764045715, 0.0705065056681633]	[[0.39576324820518494, 0.4997192621231079, 0.5040454268455505, 0.5856952667236328], [0.0, 0.0, 0.589259922504425, 0.3845052123069763], [0.0, 0.0, 0.4178251624107361, 0.5223687887191772], [0.0, 0.08779910206794739, 0.42836323380470276, 1.0], [0.0, 0.00729651004076004, 0.5374653935432434, 0.24126988649368286]]
215d6826-a20a-45f7-aa3c-67f88fbbcb1e/0083	[1, 1, 0, 1, 1]	[0.9999561309814453, 0.05583174154162407, 0.036789823323488235, 0.031087065115571022, 0.018577639013528824]	[[0.3739296495914459, 0.34449222683906555, 0.42458248138427734, 0.40971216559410095], [0.0, 0.0, 0.41289156675338745, 0.7595952749252319], [0.33933940529823303, 0.5949202179908752, 0.37843725085258484, 0.6071770787239075], [0.0, 0.4612869918346405, 0.41516080498695374, 1.0], [0.0, 0.0, 0.3597385585308075, 0.39801716804504395]]
986ae770-def6-4df5-9382-83dc77e6baf2/0118	[1, 1, 1, 1, 1]	[0.9998946189880371, 0.07124388217926025, 0.02518688142299652, 0.01959366165101528, 0.017289908602833748]	[[0.39804914593696594, 0.48597872257232666, 0.4242238700389862, 0.5182236433029175], [0.0, 0.0, 0.4311949610710144, 1.0], [0.0, 0.34989628195762634, 0.4229133725166321, 1.0], [0.0, 0.0, 0.391620934009552, 0.38673165440559387], [0.0, 0.0, 0.6739713549613953, 0.19839796423912048]]
1dac619e-4123-42e9-bf11-8df2db3facf7/0029	[1, 1, 1, 1, 1]	[0.9999967813491821, 0.08581068366765976, 0.04767438769340515, 0.0321517176926136, 0.011422554031014442]	[[0.3801143169403076, 0.28742581605911255, 0.41375720500946045, 0.3184155821800232], [0.0, 0.0, 0.41838338971138, 0.7595845460891724], [0.0, 0.0, 0.38224971294403076, 0.4220820367336273], [0.0, 0.09640032052993774, 0.43497538566589355, 1.0], [0.0, 0.6605222225189209, 0.5586031675338745, 1.0]]
af3ae5e6-27ef-4699-beb3-f2c72831a594/0066	[1, 1, 1, 1, 1]	[0.9999836683273315, 0.04235917329788208, 0.02730535715818405, 0.02009332738816738, 0.019018039107322693]	[[0.3812054693698883, 0.5958375334739685, 0.412042498588562, 0.6209225058555603], [0.0, 0.0, 0.4281380772590637, 0.9655717015266418], [0.0, 0.40373408794403076, 0.44010910391807556, 1.0], [0.0, 0.0, 0.7567270398139954, 0.1733662188053131], [0.0, 0.0, 0.540040135383606, 0.260484904050827]]
53f2206c-7284-413b-86eb-bd9a86f279bb/0017	[1, 1, 1, 1, 1]	[0.9995007514953613, 0.5964147448539734, 0.027112102136015892, 0.024712320417165756, 0.006227209232747555]	[[0.0054603698663413525, 0.008518040180206299, 0.6846631169319153, 0.8501569032669067], [0.004538947716355324, 0.0, 0.39614906907081604, 0.7432335019111633], [0.0, 0.5478222370147705, 0.39414694905281067, 1.0], [0.04968779534101486, 0.2526791989803314, 0.8136984705924988, 0.9709569215774536], [0.027061665430665016, 0.0, 0.5134299397468567, 0.2534487843513489]]
2a279bda-651c-4740-a616-6862aa904c24/0073	[1, 1, 1, 1, 1]	[0.9999963045120239, 0.08525087684392929, 0.03817492723464966, 0.022842781618237495, 0.01643110066652298]	[[0.395740270614624, 0.4211120307445526, 0.42845773696899414, 0.4469914734363556], [0.0, 0.0, 0.4037631154060364, 0.5511171817779541], [0.0, 0.0, 0.40685969591140747, 0.9089125394821167], [0.0, 0.7937300205230713, 0.7365545034408569, 1.0], [0.0, 0.5538396239280701, 0.8273254632949829, 0.9799174666404724]]
630f5200-f86e-490f-8764-1ecf1d398f5b/0156	[2, 1, 1, 1, 1]	[0.9999748468399048, 0.134738489985466, 0.09185775369405746, 0.011208899319171906, 0.009239899925887585]	[[0.3581307828426361, 0.42699867486953735, 0.5383262634277344, 0.48278021812438965], [0.0, 0.0, 0.38296177983283997, 0.5264805555343628], [0.0, 0.0, 0.40651822090148926, 0.9372584819793701], [0.0, 0.0, 0.6445426344871521, 0.5957649350166321], [0.5212130546569824, 0.0, 1.0, 0.24072496592998505]]
06acf647-e2e9-4562-aa42-eed217e5bd84/0171	[0, 1, 1, 1, 1]	[0.9999463558197021, 0.03503739833831787, 0.03398764505982399, 0.02983618713915348, 0.02917846478521824]	[[0.08678730577230453, 0.36670899391174316, 0.5651938915252686, 0.5982722043991089], [0.0, 0.0, 0.9914275407791138, 0.18688468635082245], [0.0, 0.03990405797958374, 0.5923410058021545, 0.9003906846046448], [0.0, 0.7875971794128418, 0.7233847975730896, 1.0], [0.0, 0.0, 0.38228297233581543, 0.3979038596153259]]
78b7c40e-e087-4187-aeb2-b010654308b7/0026	[1, 1, 1, 1, 1]	[0.9999740123748779, 0.047547776252031326, 0.025332551449537277, 0.013221686705946922, 0.011382008902728558]	[[0.39764276146888733, 0.41973137855529785, 0.43654540181159973, 0.4497181177139282], [0.0, 0.0, 0.3983891010284424, 0.8596985340118408], [0.0, 0.0, 0.38991332054138184, 0.505901575088501], [0.006515448912978172, 0.1737002432346344, 0.519349217414856, 0.7447943687438965], [0.0, 0.0, 1.0, 0.17057392001152039]]
09da3137-b836-479b-a4c9-5bdfa9b549e0/0005	[1, 1, 1, 1, 1]	[0.9999849796295166, 0.1375904381275177, 0.05082416906952858, 0.027390092611312866, 0.017093753442168236]	[[0.3339107632637024, 0.32010531425476074, 0.70958411693573, 0.613808274269104], [0.0006327790324576199, 0.0, 0.4099079966545105, 0.8941106796264648], [0.0, 0.0, 0.3890262842178345, 0.4023361802101135], [0.0011841146042570472, 0.0, 0.838142991065979, 0.4517863690853119], [0.0, 0.46545547246932983, 0.7291139364242554, 0.9329647421836853]]
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9/0152	[2, 1, 1, 1, 1]	[0.9999942779541016, 0.087940514087677, 0.0653681829571724, 0.037395961582660675, 0.026020972058176994]	[[0.3658352792263031, 0.3785700500011444, 0.4307732582092285, 0.41285666823387146], [0.0, 0.0, 0.4299919903278351, 0.9527450799942017], [0.0, 0.0, 0.39884817600250244, 0.4171134829521179], [0.004418218974024057, 0.251348078250885, 0.5046382546424866, 0.7997569441795349], [0.0, 0.0, 0.5184839367866516, 0.265205055475235]]
630f5200-f86e-490f-8764-1ecf1d398f5b/0022	[2, 2, 1, 1, 1]	[0.7732681632041931, 0.09250041842460632, 0.031169751659035683, 0.01666685938835144, 0.010624599643051624]	[[0.3823515772819519, 0.4969484508037567, 0.41702744364738464, 0.503507137298584], [0.3832131028175354, 0.5000604391098022, 0.4176379144191742, 0.5064876079559326], [0.0, 0.0, 0.41444113850593567, 1.0], [0.0, 0.6701976656913757, 0.5255486965179443, 1.0], [0.0, 0.5371498465538025, 0.3978719413280487, 1.0]]
b38d6b73-db94-4345-b313-0aee58588ded/0027	[2, 1, 1, 1, 1]	[0.999821126461029, 0.06499974429607391, 0.04620814695954323, 0.01659553125500679, 0.01586795412003994]	[[0.41169726848602295, 0.3274177610874176, 0.4492838680744171, 0.356179803609848], [0.0, 0.0, 0.41387224197387695, 0.6000727415084839], [0.0, 0.0, 0.4300389289855957, 0.9569097757339478], [0.0, 0.0, 1.0, 0.18202045559883118], [0.0, 0.0, 0.5341329574584961, 0.27125829458236694]]
e47d46c4-05cd-490d-9aaf-bce1d11d21be/0121	[1, 1, 1, 1, 1]	[0.9999839067459106, 0.058928415179252625, 0.014489490538835526, 0.009930290281772614, 0.003347056917846203]	[[0.3436846435070038, 0.0894562304019928, 0.566684901714325, 0.34888795018196106], [0.0, 0.0, 0.40400612354278564, 0.8717886209487915], [0.0, 0.5297436714172363, 0.39551833271980286, 1.0], [0.0, 0.7964920997619629, 1.0, 0.9974449872970581], [0.0, 0.0, 0.3930624723434448, 0.4323878884315491]]
2a83167d-bba3-402b-a646-0d27569efbd9/0043	[2, 1, 1, 1, 1]	[0.99924635887146, 0.03151211142539978, 0.022915014997124672, 0.022719064727425575, 0.019645528867840767]	[[0.39090147614479065, 0.49722281098365784, 0.4226747751235962, 0.5338898301124573], [0.0, 0.0, 0.4286157190799713, 1.0], [0.0, 0.0, 0.40975135564804077, 0.5701807737350464], [0.0, 0.0, 0.5055980086326599, 0.25794899463653564], [0.0, 0.5431439876556396, 0.5251452326774597, 0.9840173721313477]]
